,cpu_usage,mem_usage_mb,app_rps_1m,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-06 15:07:26,0.38666860121722624,61.23046875,34.50909090909091,34.56666666666666,0.05757575757575495,0.0495,0.0884777777777778,37.0,1.0,0.0002611111111111078
2026-04-06 15:07:41,0.37245033516148657,61.2265625,33.85454545454545,33.3,0.5545454545454547,0.049499999999999995,0.08335000000000009,37.0,1.0,0.0017670454545454586
2026-04-06 15:07:56,0.37624652767709593,61.234375,33.85454545454545,33.3,0.5545454545454547,0.049499999999999995,0.08335000000000009,37.0,1.0,0.0017670454545454586
2026-04-06 15:08:11,0.3789003938909736,61.21484375,34.10909090909091,34.1,0.009090909090907928,0.04950000000000001,0.08408620689655186,37.0,1.0,0.0018499999999999975
2026-04-06 15:08:26,0.3828959090075222,61.53125,34.74545454545454,34.1,0.6454545454545411,0.0495,0.08408620689655186,37.0,1.0,0.0018499999999999905
2026-04-06 15:08:41,0.385623051815585,60.73046875,35.418181818181814,34.4,1.0181818181818159,0.0495,0.09186666666666668,42.0,1.0,5.882352941177782e-05
2026-04-06 15:08:56,0.4091917953627775,61.0078125,36.945454545454545,34.4,2.5454545454545467,0.04950000000000001,0.09186666666666668,42.0,1.0,5.882352941177088e-05
2026-04-06 15:09:11,0.418900171280437,60.984375,38.29090909090909,39.333333333333336,1.0424242424242465,0.0495,0.08627906976744198,42.0,1.0,0.000954545454545451
2026-04-06 15:09:26,0.4334343540221677,60.99609375,39.61818181818182,39.333333333333336,0.2848484848484816,0.0495,0.08627906976744198,42.0,1.0,0.000954545454545451
2026-04-06 15:09:41,0.4355078192666732,60.9296875,39.8,38.63333333333333,1.1666666666666643,0.0495,0.09377536231884062,42.0,1.0,0.010681159420289875
2026-04-06 15:09:56,0.44266648200724784,60.94921875,39.345454545454544,38.63333333333333,0.712121212121211,0.04950000000000001,0.09377536231884062,42.0,1.0,0.010681159420289868
2026-04-06 15:10:11,0.4258785522298491,62.13671875,39.72727272727273,39.46666666666667,0.26060606060605807,0.0495,0.08442105263157898,42.0,1.0,0.001406474820143895
2026-04-06 15:10:26,0.39838716802661,61.95703125,39.58181818181818,39.46666666666667,0.1151515151515099,0.0495,0.08442105263157898,42.0,1.0,0.001406474820143895
2026-04-06 15:10:41,0.4073723778536097,60.9453125,39.8,39.93333333333333,0.13333333333333286,0.049522737712448334,0.08288571428571434,42.0,2.0,0.0018282932680039055
2026-04-06 15:10:56,0.4262043458062325,61.23046875,39.69090909090909,39.93333333333333,0.2424242424242422,0.049522800552740685,0.08288571428571434,42.0,2.0,0.0018283561082962571
2026-04-06 15:11:11,0.4328787796715089,61.23828125,39.14545454545454,38.4,0.7454545454545425,0.049523120037365725,0.08199999999999992,42.0,1.0,0.001994162508408212
2026-04-06 15:11:26,0.4284509978921783,61.2421875,39.090909090909086,38.4,0.6909090909090878,0.04952315247895231,0.08199999999999992,42.0,1.0,0.001994194949994796
2026-04-06 15:11:41,0.4376664353930292,60.9921875,40.03636363636363,38.9,1.1363636363636331,0.04950000000000001,0.09721969696969689,47.0,5.0,0.01235606060606062
2026-04-06 15:11:56,0.4562048370870718,61.7578125,41.54545454545455,38.9,2.645454545454548,0.049499999999999995,0.09721969696969689,47.0,5.0,0.012356060606060634
2026-04-06 15:12:11,0.4650775810293043,62.33984375,42.27272727272727,43.63333333333333,1.3606060606060595,0.049499999999999995,0.0943944444444444,47.0,2.0,0.015805555555555496
2026-04-06 15:12:26,0.4723551481158536,60.76953125,43.490909090909085,43.63333333333333,0.1424242424242479,0.0495,0.0943944444444444,47.0,2.0,0.01580555555555549
2026-04-06 15:12:41,0.47934806604211083,60.69921875,43.6,43.266666666666666,0.3333333333333357,0.04950000000000001,0.09730630630630628,47.0,1.0,0.02441891891891889
2026-04-06 15:12:56,0.40569869427195693,60.69921875,44.07272727272727,43.266666666666666,0.8060606060606048,0.04950000000000001,0.09730630630630628,47.0,1.0,0.02441891891891889
2026-04-06 15:13:11,0.48332513330822524,60.7578125,44.43636363636364,44.3,0.13636363636364024,0.0495,0.09089215686274513,47.0,1.0,0.0003700607902735742
2026-04-06 15:13:26,0.4861869442637179,60.4765625,44.61818181818182,44.3,0.3181818181818201,0.0495,0.09089215686274513,47.0,1.0,0.0003700607902735742
2026-04-06 15:13:41,0.3146189500000005,60.4765625,44.199999999999996,43.666666666666664,0.5333333333333314,0.04950000000000001,0.0887068965517241,47.0,2.0,0.00011475409836068234
2026-04-06 15:13:56,0.4697173780057411,60.49609375,43.63636363636363,43.666666666666664,0.030303030303031164,0.0495,0.0887068965517241,47.0,2.0,0.0001147540983606754
2026-04-06 15:14:11,0.4618971023750072,60.75,43.163636363636364,42.13333333333333,1.0303030303030312,0.0495,0.0890454545454545,47.0,1.0,0.001005576208178434
2026-04-06 15:14:26,0.46458536386380933,61.3515625,43.127272727272725,42.13333333333333,0.9939393939393923,0.04950000000000001,0.0890454545454545,47.0,1.0,0.0010055762081784408
2026-04-06 15:14:41,0.4844491823756532,61.55078125,44.418181818181814,43.766666666666666,0.6515151515151487,0.04950000000000001,0.09549264705882358,52.0,5.0,0.0073750000000000135
2026-04-06 15:14:56,0.5159948824022392,60.70703125,45.96363636363636,43.766666666666666,2.1969696969696955,0.04950000000000001,0.09549264705882358,52.0,5.0,0.0073750000000000135
2026-04-06 15:15:11,0.45811453612997505,60.70703125,47.18181818181818,48.1,0.9181818181818215,0.0495,0.09897899159663862,52.0,2.0,0.02522689075630251
2026-04-06 15:15:26,0.556649122807018,60.68359375,48.127272727272725,48.1,0.027272727272723785,0.0495,0.09897899159663862,52.0,2.0,0.02522689075630251
2026-04-06 15:15:41,0.5386762787568445,60.76171875,48.14545454545454,48.13333333333333,0.012121212121208202,0.0495,0.09232352941176473,52.0,4.0,0.0004865951742627356
2026-04-06 15:15:56,0.431287123859862,60.69140625,47.92727272727273,48.13333333333333,0.2060606060606034,0.0495,0.09232352941176473,52.0,4.0,0.0004865951742627356
2026-04-06 15:16:11,0.5173094188376749,60.73828125,47.89090909090908,47.03333333333333,0.8575757575757521,0.0495,0.09417213114754094,52.0,1.0,0.00030970149253731205
2026-04-06 15:16:26,0.5312628426414885,61.28125,48.345454545454544,47.03333333333333,1.3121212121212125,0.0495,0.09417213114754094,52.0,1.0,0.00030970149253731205
