,cpu_usage,mem_usage_mb,app_rps_1m,app_rps_irate,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p50_latency,ingress_p75_latency,ingress_p95_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-07 08:44:49,0.10866484806967751,30.50390625,9.745454545454546,10.4,9.699676677444083,0.0457778680104628,0.08584615384615385,0.007131578947368423,0.021684782608695656,0.051062499999999976,0.09421250000000024,11.0,1.0,0.035715579710144954
2026-04-07 08:45:04,0.10801645959435051,30.46484375,9.418181818181818,8.5999600079984,8.8,0.6181818181818173,0.08637499999999995,0.006478494623655913,0.02102157360406092,0.048005952380952385,0.09067241379310356,11.0,1.0,0.03427922077922088
2026-04-07 08:45:19,0.1065653202111651,30.61328125,9.4,9.5999600079984,8.8,0.5999999999999996,0.08481944444444445,0.006478494623655913,0.02102157360406092,0.048005952380952385,0.09067241379310356,11.0,1.0,0.037504010695187065
2026-04-07 08:45:34,0.11503452568677916,30.5703125,9.672727272727272,10.4,9.4,0.2727272727272716,0.08660975609756091,0.0073138297872340444,0.022211538461538467,0.049468283582089566,0.09504411764705875,11.0,1.0,0.03018928571428582
2026-04-07 08:45:49,0.11217095464429351,30.53515625,9.745458181884299,8.6,9.4,0.34545818188429855,0.08635000000000007,0.0073138297872340444,0.022211538461538467,0.049468283582089566,0.09504411764705875,11.0,1.0,0.030714285714285736
2026-04-07 08:46:04,0.10249312200407716,30.2578125,9.854545454545454,10.0,9.600320010667023,0.2542254438784308,0.08450000000000009,0.00633720930232558,0.02268895348837209,0.049700704225352096,0.09278378378378363,11.0,1.0,0.03388345864661667
2026-04-07 08:46:19,0.09600849532650585,30.8359375,9.49090909090909,7.8,9.600320010667023,0.10941091975793249,0.08472857142857126,0.00633720930232558,0.02268895348837209,0.049700704225352096,0.09278378378378363,11.0,1.0,0.03282773109243721
2026-04-07 08:46:34,0.0951462144130787,30.6328125,9.363636363636363,9.7999600079984,8.633045565147828,0.7305907984885351,0.08515277777777777,0.006189024390243904,0.021610962566844923,0.05072368421052622,0.09435526315789479,11.0,1.0,0.03515000000000018
2026-04-07 08:46:49,0.09818213159968474,30.6328125,9.218178181884296,8.4,8.633045565147826,0.5851326167364697,0.08502777777777783,0.006189024390243904,0.021610962566844923,0.05072368421052622,0.09435526315789479,11.0,1.0,0.03287307692307688
2026-04-07 08:47:04,0.10164063817368169,30.84765625,9.563636363636363,10.8000400080016,9.233333333333333,0.3303030303030301,0.0844857142857143,0.005487804878048784,0.02058823529411765,0.049078947368421055,0.0922941176470589,11.0,2.0,0.03486904761904769
2026-04-07 08:47:19,0.08434244008664268,30.84765625,7.890905454611569,0.4,9.233333333333333,1.3424278787217636,0.08412903225806463,0.005487804878048784,0.02058823529411765,0.049078947368421055,0.0922941176470589,11.0,2.0,0.0328084415584417
2026-04-07 08:47:34,0.04558033020867994,30.77734375,5.509090909090909,0.40004000800160033,4.566666666666666,0.9424242424242424,0.08171739130434778,0.0063,0.0199485294117647,0.049171875000000004,0.09333928571428571,11.0,1.0,0.0122291666666665
2026-04-07 08:47:49,0.03713804520572134,30.01171875,2.890912727338844,0.40004000800160033,4.566666666666666,1.6757539393278225,0.08168421052631586,0.0063,0.0199485294117647,0.049171875000000004,0.09333928571428571,11.0,1.0,0.018062500000000162
2026-04-07 08:48:04,0.0032435804439285986,30.41015625,0.41818181818181815,0.4,0.0,0.41818181818181815,0.08224999999999993,0.006499999999999999,0.020592783505154637,0.049681818181818174,0.09405555555555559,11.0,1.0,0.016700336700336844
2026-04-07 08:48:19,0.0032582583117924933,30.79296875,0.39999636370247815,0.3999600079984003,0.0,0.39999636370247815,0.08022727272727262,0.006499999999999999,0.020592783505154637,0.049681818181818174,0.09405555555555559,11.0,1.0,0.015338173400673526
2026-04-07 08:48:34,0.0032650257376930234,30.01953125,0.39999999999999997,0.3999600079984003,0.0,0.39999999999999997,0.07466666666666648,0.00875,0.02275,0.0634375,0.0976875000000001,2.0,1.0,0.013976010101010206
